"","age","job","marital","education","default","balance","housing","loan","contact","day","month","duration","campaign","pdays","previous","poutcome","Class"
"270",49,"services","divorced","unknown","no",313,"yes","no","cellular",31,"jul",203,7,-1,0,"unknown",0
"271",27,"services","single","secondary","no",139,"no","no","cellular",25,"jul",165,3,-1,0,"unknown",0
"272",47,"blue-collar","married","secondary","no",947,"no","yes","cellular",29,"aug",24,17,-1,0,"unknown",0
"273",28,"blue-collar","married","primary","no",0,"no","no","unknown",14,"may",17,24,-1,0,"unknown",0
"274",59,"unemployed","married","secondary","no",0,"no","no","cellular",11,"mar",74,1,-1,0,"unknown",0
"275",46,"management","single","secondary","no",5993,"no","no","cellular",20,"may",165,1,56,3,"failure",0
"276",47,"blue-collar","married","primary","yes",0,"no","no","unknown",5,"jun",148,2,-1,0,"unknown",0
"277",29,"blue-collar","married","secondary","no",1492,"yes","no","unknown",2,"jun",267,10,-1,0,"unknown",0
"278",46,"blue-collar","married","primary","no",804,"yes","no","cellular",12,"may",1063,2,361,1,"success",1
"279",44,"management","married","tertiary","no",-61,"no","no","cellular",11,"aug",1015,1,-1,0,"unknown",0
"280",37,"self-employed","married","tertiary","no",2084,"yes","no","unknown",21,"may",137,2,-1,0,"unknown",0
"281",36,"blue-collar","single","secondary","no",1392,"yes","no","unknown",15,"may",205,2,-1,0,"unknown",0
"282",36,"blue-collar","married","primary","no",38,"yes","yes","cellular",13,"may",285,2,335,1,"other",0
"283",26,"admin.","single","tertiary","no",2532,"yes","yes","cellular",18,"feb",269,1,-1,0,"unknown",1
"284",29,"management","single","tertiary","no",941,"yes","no","unknown",27,"may",160,1,-1,0,"unknown",0
"285",35,"blue-collar","married","secondary","no",674,"yes","no","unknown",30,"may",274,2,-1,0,"unknown",0
"286",48,"housemaid","married","secondary","no",513,"no","yes","cellular",28,"jul",939,3,-1,0,"unknown",1
"287",37,"blue-collar","married","secondary","no",395,"yes","no","unknown",6,"may",219,2,-1,0,"unknown",0
"288",37,"services","single","secondary","no",278,"yes","no","unknown",3,"jun",1045,3,-1,0,"unknown",1
"289",31,"technician","single","secondary","no",304,"no","no","cellular",29,"jan",293,2,160,2,"other",0
"290",31,"housemaid","married","secondary","no",1,"yes","no","unknown",30,"may",101,16,-1,0,"unknown",0
"291",40,"blue-collar","married","secondary","no",-31,"yes","no","unknown",14,"may",117,4,-1,0,"unknown",0
"292",28,"housemaid","single","tertiary","no",731,"yes","no","cellular",6,"feb",135,2,-1,0,"unknown",0
"293",55,"technician","divorced","tertiary","no",2298,"yes","no","cellular",29,"jul",66,1,-1,0,"unknown",0
"294",27,"admin.","single","secondary","no",-181,"yes","yes","unknown",29,"may",81,4,-1,0,"unknown",0
"295",44,"admin.","married","secondary","no",1248,"yes","yes","cellular",8,"may",428,3,-1,0,"unknown",0
"296",37,"blue-collar","married","primary","no",704,"no","no","unknown",18,"jun",165,7,-1,0,"unknown",0
"297",28,"self-employed","married","tertiary","no",112,"yes","yes","cellular",5,"may",145,1,-1,0,"unknown",0
"298",55,"unknown","married","secondary","no",1157,"no","no","cellular",12,"jul",289,1,412,2,"failure",0
"299",37,"admin.","single","secondary","no",0,"yes","yes","cellular",3,"sep",144,2,463,6,"failure",0
"300",45,"technician","married","tertiary","no",1780,"no","no","unknown",9,"jun",464,1,-1,0,"unknown",0
"301",53,"technician","married","secondary","no",234,"no","no","cellular",7,"aug",103,2,-1,0,"unknown",0
"302",36,"services","married","secondary","no",0,"yes","yes","cellular",15,"jul",201,4,-1,0,"unknown",0
"303",41,"entrepreneur","married","tertiary","no",10,"yes","no","cellular",8,"may",196,2,172,2,"other",0
"304",40,"technician","married","secondary","no",5811,"yes","no","cellular",18,"nov",172,1,-1,0,"unknown",0
"305",45,"admin.","married","secondary","yes",-106,"yes","yes","cellular",7,"may",553,3,288,1,"other",1
"306",39,"blue-collar","divorced","secondary","yes",-202,"yes","yes","cellular",15,"may",157,4,-1,0,"unknown",0
"307",33,"blue-collar","married","secondary","no",-267,"yes","no","cellular",20,"apr",1030,3,-1,0,"unknown",1
"308",40,"self-employed","married","secondary","no",311,"yes","no","unknown",20,"may",723,2,-1,0,"unknown",0
"309",47,"blue-collar","married","secondary","no",3237,"yes","no","unknown",15,"may",198,3,-1,0,"unknown",0
"310",26,"technician","single","tertiary","no",468,"yes","no","cellular",14,"may",221,2,364,1,"failure",0
"311",53,"blue-collar","married","secondary","no",380,"yes","yes","cellular",6,"may",42,1,302,1,"failure",0
"312",42,"management","single","tertiary","no",525,"no","no","cellular",13,"aug",127,2,-1,0,"unknown",0
"313",48,"entrepreneur","married","unknown","no",2550,"yes","no","unknown",14,"may",175,3,-1,0,"unknown",0
"314",31,"housemaid","married","secondary","no",243,"yes","no","cellular",23,"sep",305,2,842,1,"failure",1
"315",39,"services","married","secondary","no",-495,"yes","yes","cellular",11,"may",51,6,-1,0,"unknown",0
"316",34,"blue-collar","married","secondary","yes",1,"yes","no","cellular",9,"jul",394,1,-1,0,"unknown",0
"317",28,"technician","single","tertiary","no",1080,"yes","no","cellular",18,"may",192,1,-1,0,"unknown",0
"318",43,"housemaid","married","secondary","no",1476,"no","no","unknown",12,"jun",216,2,-1,0,"unknown",0
"319",48,"technician","divorced","tertiary","no",574,"yes","no","unknown",8,"may",341,2,-1,0,"unknown",0
"320",48,"blue-collar","married","secondary","no",1738,"yes","no","cellular",15,"apr",349,1,-1,0,"unknown",0
"321",32,"blue-collar","married","primary","no",9750,"yes","no","cellular",21,"nov",51,2,-1,0,"unknown",0
"322",55,"entrepreneur","divorced","tertiary","no",461,"yes","yes","unknown",16,"jun",267,3,-1,0,"unknown",0
"323",59,"management","divorced","secondary","no",0,"no","no","cellular",22,"aug",125,2,-1,0,"unknown",0
"324",49,"management","divorced","tertiary","no",10,"no","no","cellular",8,"aug",169,2,-1,0,"unknown",0
"325",49,"services","single","secondary","no",133,"no","no","unknown",11,"jun",319,6,-1,0,"unknown",0
"326",48,"technician","married","secondary","no",7373,"yes","no","unknown",14,"may",126,1,-1,0,"unknown",0
"327",53,"technician","divorced","secondary","no",751,"yes","no","unknown",16,"may",343,4,-1,0,"unknown",0
"328",58,"services","divorced","secondary","no",0,"no","no","cellular",28,"jan",250,2,-1,0,"unknown",0
"329",68,"retired","divorced","primary","no",250,"no","no","cellular",3,"feb",360,1,-1,0,"unknown",1
"330",37,"blue-collar","married","unknown","no",1795,"yes","no","unknown",5,"jun",511,1,-1,0,"unknown",0
"331",43,"self-employed","divorced","secondary","no",484,"yes","no","cellular",13,"may",180,2,173,6,"failure",0
"332",54,"blue-collar","divorced","secondary","no",154,"yes","no","unknown",30,"may",197,12,-1,0,"unknown",0
"333",30,"management","married","tertiary","no",739,"no","no","cellular",17,"mar",163,2,-1,0,"unknown",0
"334",32,"admin.","single","secondary","no",91,"yes","no","unknown",14,"may",302,2,-1,0,"unknown",0
"335",32,"admin.","single","tertiary","no",138,"no","yes","cellular",29,"jul",57,4,-1,0,"unknown",0
"336",61,"management","married","tertiary","no",6016,"no","no","cellular",4,"nov",199,1,275,3,"success",0
"337",33,"blue-collar","single","secondary","yes",-60,"no","no","unknown",6,"may",243,1,-1,0,"unknown",0
"338",32,"entrepreneur","married","unknown","no",73,"yes","no","cellular",21,"nov",158,1,135,1,"failure",0
"339",27,"admin.","single","secondary","no",1123,"no","no","cellular",17,"aug",75,1,-1,0,"unknown",0
"340",49,"blue-collar","married","secondary","no",55,"no","no","unknown",11,"jun",112,4,-1,0,"unknown",0
"341",27,"services","married","unknown","no",-209,"yes","yes","cellular",29,"jan",128,1,-1,0,"unknown",0
"342",31,"unemployed","married","secondary","no",31,"yes","no","cellular",15,"jul",211,6,-1,0,"unknown",0
"343",31,"technician","married","secondary","no",1263,"yes","no","cellular",20,"nov",364,1,-1,0,"unknown",0
"344",38,"technician","married","secondary","no",4030,"yes","no","cellular",19,"nov",75,2,177,5,"failure",0
"345",41,"blue-collar","married","secondary","no",193,"yes","no","unknown",29,"may",130,1,-1,0,"unknown",0
"346",37,"blue-collar","married","secondary","no",-100,"yes","no","cellular",18,"may",108,2,349,2,"failure",0
"347",43,"management","married","tertiary","no",2987,"no","no","cellular",11,"mar",103,3,-1,0,"unknown",0
"348",58,"blue-collar","married","primary","no",47,"no","no","cellular",6,"aug",281,2,-1,0,"unknown",0
"349",56,"unemployed","married","secondary","no",972,"no","no","cellular",30,"jan",52,2,-1,0,"unknown",0
"350",30,"technician","single","tertiary","no",0,"no","no","cellular",22,"aug",34,2,-1,0,"unknown",0
"351",42,"blue-collar","married","tertiary","no",1993,"yes","no","cellular",20,"apr",97,2,-1,0,"unknown",0
"352",47,"admin.","single","secondary","no",1693,"yes","no","cellular",22,"oct",608,2,92,4,"other",1
"353",42,"admin.","married","secondary","no",3842,"no","no","cellular",31,"jul",130,4,-1,0,"unknown",0
"354",38,"technician","single","secondary","no",884,"yes","yes","cellular",19,"nov",295,1,111,2,"failure",0
"355",59,"retired","married","primary","no",1393,"yes","yes","cellular",13,"aug",314,1,-1,0,"unknown",0
"356",30,"blue-collar","single","primary","no",-10,"no","yes","cellular",4,"feb",316,1,-1,0,"unknown",0
"357",36,"unemployed","single","secondary","no",1806,"yes","no","cellular",11,"may",111,6,-1,0,"unknown",0
"358",49,"management","married","tertiary","no",734,"yes","no","cellular",7,"may",42,2,324,3,"failure",0
"359",34,"blue-collar","single","secondary","no",-42,"yes","yes","unknown",3,"jun",294,2,-1,0,"unknown",0
"360",38,"management","divorced","unknown","no",488,"yes","no","cellular",8,"may",238,6,-1,0,"unknown",0
"361",30,"services","single","secondary","no",-158,"yes","no","cellular",12,"may",426,1,370,2,"failure",1
"362",39,"management","married","tertiary","no",588,"yes","yes","cellular",2,"feb",2256,2,-1,0,"unknown",0
"363",33,"technician","married","tertiary","no",0,"no","no","cellular",30,"apr",227,2,-1,0,"unknown",1
"364",31,"student","single","secondary","no",3511,"no","no","cellular",6,"oct",311,1,96,1,"success",1
"365",33,"services","divorced","secondary","no",392,"yes","yes","unknown",7,"may",254,1,-1,0,"unknown",0
"366",29,"blue-collar","single","secondary","no",43,"no","no","cellular",7,"may",142,1,353,1,"failure",0
"367",55,"management","married","tertiary","no",33,"yes","no","cellular",30,"jul",246,3,-1,0,"unknown",0
"368",40,"entrepreneur","married","tertiary","no",121,"yes","no","cellular",22,"jul",80,1,-1,0,"unknown",0
"369",44,"services","divorced","secondary","no",20541,"no","yes","unknown",18,"jun",501,2,-1,0,"unknown",0
"370",43,"services","married","secondary","no",3305,"yes","no","cellular",17,"nov",387,1,-1,0,"unknown",0
"371",52,"management","married","secondary","no",4096,"yes","no","unknown",4,"jun",208,4,-1,0,"unknown",0
"372",37,"management","married","tertiary","no",1949,"yes","no","cellular",12,"may",328,2,-1,0,"unknown",0
"373",52,"admin.","divorced","secondary","no",363,"yes","no","cellular",21,"aug",168,1,462,1,"success",1
"374",29,"admin.","single","secondary","no",3986,"yes","no","unknown",9,"may",488,2,-1,0,"unknown",0
"375",55,"blue-collar","married","secondary","no",328,"no","yes","cellular",27,"aug",335,4,-1,0,"unknown",0
"376",60,"management","married","tertiary","no",11,"no","no","unknown",18,"jun",802,3,-1,0,"unknown",0
"377",44,"management","divorced","unknown","no",1784,"no","yes","cellular",21,"nov",279,1,-1,0,"unknown",0
"378",39,"services","married","secondary","no",949,"yes","no","cellular",29,"jul",75,8,-1,0,"unknown",0
"379",30,"technician","single","tertiary","no",2530,"yes","no","unknown",9,"may",70,1,-1,0,"unknown",0
"380",39,"technician","divorced","secondary","no",688,"yes","yes","cellular",1,"apr",233,2,133,1,"failure",0
"381",33,"technician","divorced","secondary","no",4369,"yes","no","unknown",21,"may",433,3,-1,0,"unknown",0
"382",38,"technician","married","secondary","no",27,"yes","no","unknown",3,"jun",404,4,-1,0,"unknown",0
"383",26,"management","single","tertiary","no",1643,"no","no","cellular",12,"aug",243,1,-1,0,"unknown",0
"384",34,"blue-collar","married","primary","no",-480,"yes","yes","cellular",8,"jul",225,1,-1,0,"unknown",0
"385",43,"management","married","tertiary","no",176,"yes","no","cellular",5,"may",253,2,286,1,"failure",0
"386",33,"technician","married","secondary","no",1,"yes","no","cellular",15,"mar",261,4,-1,0,"unknown",0
"387",35,"management","married","tertiary","no",1095,"yes","no","cellular",19,"nov",210,2,-1,0,"unknown",0
"388",40,"entrepreneur","married","secondary","no",0,"yes","no","cellular",22,"jul",117,1,-1,0,"unknown",0
"389",32,"services","married","secondary","no",28,"yes","no","cellular",13,"may",88,1,370,1,"failure",0
"390",37,"blue-collar","single","primary","no",1210,"no","no","unknown",4,"jul",742,1,-1,0,"unknown",0
"391",57,"management","divorced","secondary","no",396,"no","no","cellular",12,"aug",108,2,-1,0,"unknown",0
"392",28,"admin.","married","tertiary","no",364,"yes","no","unknown",16,"may",169,1,-1,0,"unknown",0
"393",53,"admin.","married","secondary","no",8892,"yes","no","cellular",13,"may",177,1,174,1,"failure",0
"394",27,"blue-collar","single","secondary","no",2,"no","no","telephone",13,"may",15,7,366,10,"other",0
"395",40,"blue-collar","divorced","primary","no",54,"yes","no","cellular",13,"may",10,5,362,3,"other",0
"396",40,"management","married","tertiary","no",9221,"no","no","cellular",4,"aug",252,1,-1,0,"unknown",0
"397",43,"management","married","secondary","no",1424,"yes","no","cellular",25,"jul",39,3,-1,0,"unknown",0
"398",38,"entrepreneur","married","tertiary","no",1110,"yes","no","cellular",20,"nov",888,2,183,2,"failure",1
"399",31,"entrepreneur","single","secondary","no",0,"yes","no","cellular",20,"nov",258,1,-1,0,"unknown",0
"400",74,"retired","married","primary","no",10253,"no","no","telephone",20,"aug",84,1,-1,0,"unknown",0
"401",36,"blue-collar","married","secondary","no",346,"yes","no","unknown",5,"jun",202,1,-1,0,"unknown",0
"402",29,"admin.","single","secondary","no",596,"yes","no","cellular",18,"may",172,2,346,6,"failure",0
"403",52,"blue-collar","married","secondary","no",0,"yes","no","cellular",17,"nov",125,1,-1,0,"unknown",0
"404",30,"blue-collar","married","primary","no",-336,"no","no","cellular",10,"jul",128,6,-1,0,"unknown",0
"405",59,"self-employed","married","tertiary","no",3800,"no","yes","cellular",9,"jul",70,1,-1,0,"unknown",0
"406",41,"entrepreneur","married","secondary","no",187,"no","yes","cellular",21,"jul",354,1,-1,0,"unknown",0
"407",30,"technician","divorced","secondary","no",4,"yes","no","unknown",20,"may",270,1,-1,0,"unknown",0
"408",34,"student","single","secondary","no",188,"yes","no","cellular",31,"jul",12,5,-1,0,"unknown",0
"409",52,"management","married","tertiary","no",6909,"no","no","cellular",20,"nov",223,1,-1,0,"unknown",0
"410",60,"admin.","married","secondary","no",3735,"no","no","cellular",22,"sep",183,1,184,11,"success",1
"411",54,"management","married","tertiary","no",17008,"no","no","cellular",19,"nov",151,2,-1,0,"unknown",0
"412",70,"retired","married","tertiary","no",44,"no","no","cellular",18,"sep",1104,2,88,2,"other",1
"413",41,"blue-collar","married","primary","yes",76,"no","yes","cellular",10,"jul",439,1,-1,0,"unknown",0
"414",45,"services","married","secondary","no",0,"no","no","unknown",4,"jun",153,6,-1,0,"unknown",0
"415",26,"blue-collar","single","secondary","no",330,"yes","no","cellular",18,"may",156,1,348,1,"failure",0
"416",42,"blue-collar","divorced","secondary","no",498,"yes","no","cellular",11,"may",173,2,-1,0,"unknown",0
"417",43,"management","married","tertiary","no",460,"no","yes","cellular",7,"jul",94,1,-1,0,"unknown",0
"418",53,"technician","divorced","secondary","no",1301,"yes","no","unknown",29,"may",90,1,-1,0,"unknown",0
"419",59,"management","married","tertiary","no",3969,"no","no","cellular",18,"nov",464,3,-1,0,"unknown",0
"420",57,"blue-collar","married","unknown","no",108,"no","no","unknown",12,"jun",98,1,-1,0,"unknown",0
"421",33,"technician","single","secondary","no",5214,"yes","no","cellular",7,"may",293,2,-1,0,"unknown",0
"422",32,"technician","single","secondary","no",1819,"yes","no","cellular",20,"apr",62,1,340,2,"failure",0
"423",49,"management","married","tertiary","no",1,"no","no","telephone",4,"may",1076,3,175,1,"success",1
"424",41,"management","married","primary","no",-4,"yes","yes","unknown",13,"may",181,3,-1,0,"unknown",0
"425",29,"management","married","tertiary","no",465,"yes","no","cellular",16,"jul",191,1,-1,0,"unknown",0
"426",46,"management","married","tertiary","no",16,"yes","no","cellular",6,"may",304,1,-1,0,"unknown",0
"427",34,"admin.","married","primary","no",412,"yes","no","cellular",30,"jul",134,2,-1,0,"unknown",0
"428",44,"services","single","secondary","no",532,"yes","no","cellular",15,"may",550,2,340,2,"failure",0
